"REEF_ID_GR","UNIQUE_POO","SURVEY_ID","REEF_NAME","OCEAN","LOCATION","COUNTRY","LONGITUDE","LATITUDE","YEAR","DEPTH_AVE","DEPTH_MIN","DEPTH_MAX","HARD_COR_P","SUBREGION","ALGAE_P","NOTES","D_SOURCE","SUBREGION_","REGION","REGION_COD","OLDDIS","AREANAME","GISNAME","DESIGNATE","IUCNCAT","IUCNCAT_PO","SITE_CODE","TERRE","MPA_POLY","MPA","LON_CEN","LAT_CEN","YEAR_MPA2","YEAR_MPA","AREA_M","PERIMETER_","GRPMPA_ID","MPA_UID_ORIG","DISTANCE_ORIG","ORIG_MPA_UID","MPA_UID","MPA_UID_SE","DISTANCE_T","logit","MPA_CODE","YEAR.PROT","FIRST.SURVEY","z"
10133,7455,10146,"Boca Paila Sur","Caribbean","Quintana Roo","Mexico",-87.46306,20.0975,1999,9,9,0,8.5,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-2.3762728087852,2268,13,1999,13
10134,7453,10147,"Boca Paila Centro","Caribbean","Quintana Roo","Mexico",-87.45944,20.10583,1999,11,11,0,18.9,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-1.45652103905577,2268,13,1999,13
10135,7454,10148,"Boca Paila Norte","Caribbean","Quintana Roo","Mexico",-87.45639,20.11417,1999,11,11,0,15.3,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-1.71126277325962,2268,13,1999,13
10136,9207,10149,"Punta Yuyum Norte","Caribbean","Quintana Roo","Mexico",-87.45277,19.975,1999,10,10,0,10.7,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-2.12175774641459,2268,13,1999,13
10137,9206,10150,"Punta Yuyum Centro","Caribbean","Quintana Roo","Mexico",-87.45167,19.96667,1999,10,10,0,12.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-1.93679846870406,2268,13,1999,13
10138,9183,10151,"Punta Allen Sur","Caribbean","Quintana Roo","Mexico",-87.44778,19.825,1999,11,11,0,10.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-2.13226668106145,2268,13,1999,13
10139,9208,10152,"Punta Yuyum Sur","Caribbean","Quintana Roo","Mexico",-87.44778,19.95833,1999,10,10,0,10.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-2.13226668106145,2268,13,1999,13
10140,9181,10153,"Punta Allen Centro","Caribbean","Quintana Roo","Mexico",-87.44334,19.83333,1999,12,12,0,14.5,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-1.77436772651619,2268,13,1999,13
10141,9182,10154,"Punta Allen Norte","Caribbean","Quintana Roo","Mexico",-87.4375,19.84167,1999,10,10,0,11.3,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Sian Ka*An","Sian Ka*An","Biosphere Reserve","VI","V_VI",12431,"Y","Y","Y",-87.657698,19.525701,1986,1986,5310580538,357443,1044,2268,0,"Y",2268,2268,0,-2.06045716359724,2268,13,1999,13
10142,9461,10155,"Segundo Blanquizal","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.4343,18.5259,2000,11,11,0,16.4,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.6287621852605,2270,4,2000,4
10143,8478,10156,"Isla Che Norte","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.43228,18.40982,2000,8,8,0,19.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.41148460994845,2270,4,2000,4
10144,7772,10157,"Chaguay","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.42661,18.45797,2000,1,1,0,28.3,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-0.929628942956383,2270,4,2000,4
10145,8267,10158,"Entrada de Cayo Labos","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.41521,18.41535,2000,8,8,0,25.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.06686359035353,2270,4,2000,4
10146,7773,10159,"Chaguay Seco Labos","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.41047,18.40882,2000,1,1,0,18.2,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.50285564952595,2270,4,2000,4
10147,8224,10160,"El Caldero","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.33397,18.75353,2000,3,3,0,23,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.20831120592453,2270,4,2000,4
10149,8242,10162,"El Quebradote","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.33076,18.767,2000,12,12,0,26.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.01501271983282,2270,4,2000,4
10150,9199,10164,"Punta Herradura","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.32053,18.51963,2000,1,1,0,25,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.09861228866811,2270,4,2000,4
10151,7643,10165,"Cassel","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.31651,18.51062,2000,1,1,0,9.2,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-2.28945580155225,2270,4,2000,4
10152,9209,10166,"Quebrado de Cayo Norte","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.31345,18.77017,2000,1,1,0,7.6,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-2.49797873135535,2270,4,2000,4
10160,9359,10174,"San Andres Crest","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.29837,18.55798,2000,1,1,0,9.8,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-2.21964704139205,2270,4,2000,4
10163,7694,10177,"Cayo Centro","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.28785,18.56682,2000,1,1,0,15.3,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-1.71126277325962,2270,4,2000,4
10166,8952,10180,"Nestor","Caribbean","Chinchorro Banks- Quintana Roo","Mexico",-87.2342,18.66237,2000,2,2,0,10.8,"Mesoamerican BR",0,"","AGRRA",19,"Greater Carib",160,NA,"Banco Chinchorro","Banco Chinchorro","Biosphere Reserve","VI","V_VI",103171,"Y","Y","Y",-87.337078,18.586689,1996,1996,1452442774,168283,74,2270,0,"Y",2270,2270,0,-2.11133490545579,2270,4,2000,4
10167,9448,10181,"Santa Rosa Bajo","Caribbean","Cozumel- Quintana Roo","Mexico",-87.02817,20.37961,2005,13,13,0,5,"Mesoamerican BR",6.25,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-2.94443897916644,2231,9,2005,9
10168,8440,10182,"Herradura","Caribbean","Cozumel- Quintana Roo","Mexico",-87.02756,20.32939,2005,10,10,0,16.25,"Mesoamerican BR",13.75,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-1.63974326192943,2231,9,2005,9
10168,12681,13864,"Herradura","Caribbean","Quintana Roo- Cozumel","Mexico",-87.02756,20.32939,2006,10,10,0,14.375,"Mesoamerican BR",19.375,"","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-1.78448670989898,2231,9,2005,10
10169,8527,10183,"Jardines2","Caribbean","Cozumel- Quintana Roo","Mexico",-87.02733,20.33722,2005,6,6,0,25.625,"Mesoamerican BR",13.125,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-1.06555142640722,2231,9,2005,9
10171,7778,10185,"Chankanaab","Caribbean","Cozumel- Quintana Roo","Mexico",-87.00275,20.44017,2005,10,10,0,34.375,"Mesoamerican BR",48.125,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-0.646627164925052,2231,9,2005,9
10172,9216,10186,"Ragged Cay","Caribbean","","Honduras",-86.99892,16.08656,1999,7,4,0,19.063,"Mesoamerican BR",26.563,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Utila","Utila","Marine Reserve","IV","III_IV",41003,"Y","Y","Y",-86.918381,16.095159,1992,1992,323308184,72253,1180,3355,0,"Y",3355,3355,0,-1.44592179073676,3355,7,1999,7
10173,8998,10187,"Paraiso1","Caribbean","Cozumel- Quintana Roo","Mexico",-86.98303,20.46928,2004,7,4,0,16.563,"Mesoamerican BR",6.25,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-1.61692056409723,2231,8,2004,8
10174,8999,10188,"Paraiso2","Caribbean","Cozumel- Quintana Roo","Mexico",-86.98214,20.47075,2005,9,9,0,21.25,"Mesoamerican BR",3.125,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-1.30992138233532,2231,9,2005,9
10174,12683,13866,"Paraiso2","Caribbean","Quintana Roo- Cozumel","Mexico",-86.98214,20.47075,2006,11,11,0,20,"Mesoamerican BR",0,"","Reef Check",19,"Greater Carib",160,NA,"Arrecifes de Cozumel","Arrecifes de Cozumel","National Park","II","I_II",166965,"Y","Y","Y",-86.998335,20.324541,1996,1996,124229355,95993,45,2231,0,"Y",2231,2231,0,-1.38629436111989,2231,9,2005,10
10175,9466,10189,"Silver Gardens Buoy","Caribbean","Bay Islands- Utila","Honduras",-86.91731,16.08308,1999,9,4,0,17.188,"Mesoamerican BR",35.625,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Utila","Utila","Marine Reserve","IV","III_IV",41003,"Y","Y","Y",-86.918381,16.095159,1992,1992,323308184,72253,1180,3355,0,"Y",3355,3355,0,-1.57236151251372,3355,7,1999,7
10176,9891,10190,"Utila","Caribbean","The Bay Islands","Honduras",-86.91667,16.08333,1997,8,4,0,29.688,"Mesoamerican BR",2.5,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Utila","Utila","Marine Reserve","IV","III_IV",41003,"Y","Y","Y",-86.918381,16.095159,1992,1992,323308184,72253,1180,3355,0,"Y",3355,3355,0,-0.862199557504048,3355,5,1997,5
10177,9910,10191,"West Bay","Caribbean","Sandy Bay- Roatan","Honduras",-86.60444,16.27639,2003,8,6,0,25.313,"Mesoamerican BR",15.938,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-1.08198794978466,3323,11,2003,11
10178,9911,10192,"West Bay 2","Caribbean","Sandy Bay- Roatan","Honduras",-86.60389,16.28528,2003,8,6,0,25,"Mesoamerican BR",21.563,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-1.09861228866811,3323,11,2003,11
10179,9923,10193,"West Point","Caribbean","Sandy Bay- Roatan","Honduras",-86.60361,16.26417,2003,10,10,0,17.5,"Mesoamerican BR",2.5,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-1.55059741241117,3323,11,2003,11
10180,9914,10194,"West Bay 3","Caribbean","Sandy Bay- Roatan","Honduras",-86.60306,16.29444,2003,8,6,0,32.5,"Mesoamerican BR",5.625,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-0.730887508542792,3323,11,2003,11
10181,9916,10195,"West Bay 4","Caribbean","Sandy Bay- Roatan","Honduras",-86.59889,16.30306,2003,8,6,0,41.25,"Mesoamerican BR",14.375,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-0.353640040243578,3323,11,2003,11
10182,8333,10196,"Gibson Bight","Caribbean","Sandy Bay- Roatan","Honduras",-86.59694,16.3075,2003,10,10,0,30,"Mesoamerican BR",36.875,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-0.847297860387204,3323,11,2003,11
10183,9924,10197,"West Point 2","Caribbean","Sandy Bay- Roatan","Honduras",-86.59556,16.26639,2003,8,6,0,45.313,"Mesoamerican BR",21.25,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-0.188032054182121,3323,11,2003,11
10186,9926,10200,"West Point 3","Caribbean","Sandy Bay- Roatan","Honduras",-86.58889,16.27167,2003,6,6,0,49.375,"Mesoamerican BR",12.5,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-0.0250013022054173,3323,11,2003,11
10187,9927,10201,"West Point 4","Caribbean","Sandy Bay- Roatan","Honduras",-86.58389,16.27583,2003,10,10,0,41.875,"Mesoamerican BR",14.375,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Sandy Bay y West End","Sandy Bay y West End","Marine Reserve","IV","III_IV",0,"Y","Y","Y",-86.596843,16.303535,1992,1992,134532213,87594,999,3323,0,"Y",3323,3323,0,-0.32790687376229,3323,11,2003,11
10203,9041,10217,"Pelican Point Buoy 3","Caribbean","Cayos Cochinos- Bay Islands","Honduras",-86.474,15.975,2004,6,6,0,38.125,"Mesoamerican BR",22.5,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"Cayos Cochinos","Cayos Cochinos","Marine Reserve","IV","III_IV",0,"N","Y","Y",-86.476893,15.973257,2001,2001,1378008,5333,188,3310,0,"Y",3310,3310,0,-0.484245985961279,3310,3,2004,3
10205,9823,10219,"Tobacco Caye","Caribbean","Stann Creek Dist.","Belize",-88.05847,16.89611,2004,7,3,0,15,"Mesoamerican BR",8.125,"nutrient indicator algae and fleshy seaweed","Reef Check",19,"Greater Carib",160,NA,"South Water Cayes","South Water Cayes","Marine Reserve","IV","III_IV",99652,"Y","Y","Y",-88.146433,16.731649,1996,1996,480007894,116182,1067,2168,0,"Y",2168,2168,0,-1.73460105538811,2168,8,2004,8
10209,8762,10223,"Maria La Gorda- Jardin de Gorgonias","Caribbean","Guanahacabibes- La Altagracia","Cuba",-84.51289,21.80986,2004,7,6,0,11.563,"E. Caribbean",1.25,"nutrient indicator algae and fleshy seaweed","Reef Check",21,"Greater Carib",160,NA,"Guanahacabibes","Guanahacabibes","National Park","II","I_II",12464,"Y","Y","Y",-84.624897,21.916154,2003,2003,1534850772,344226,382,3303,0,"Y",3303,3303,0,-2.0344800889645,3303,1,2004,1
10236,8087,10258,"DT006","Caribbean","Dry Tortugas- Florida","United States",-82.95178,24.60913,2004,10,10,0,40.8,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-0.372239460479844,3502,12,2004,12
10237,8086,10259,"DT005","Caribbean","Dry Tortugas- Florida","United States",-82.94978,24.63043,2004,12,12,0,17.2,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.57151867757181,3502,12,2004,12
10238,8096,10260,"DT015","Caribbean","Dry Tortugas- Florida","United States",-82.94285,24.61291,2004,11,11,0,25.8,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.05638965824576,3502,12,2004,12
10239,8082,10261,"DT001","Caribbean","Dry Tortugas- Florida","United States",-82.93098,24.64287,2004,9,9,0,21.2,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.31291181518587,3502,12,2004,12
10240,8084,10262,"DT003","Caribbean","Dry Tortugas- Florida","United States",-82.92313,24.63546,2004,1,1,0,21.2,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.31291181518587,3502,12,2004,12
10241,8085,10263,"DT004","Caribbean","Dry Tortugas- Florida","United States",-82.9223,24.63526,2004,2,2,0,23.4,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.18586105438289,3502,12,2004,12
10242,8094,10264,"DT013","Caribbean","Dry Tortugas- Florida","United States",-82.92032,24.63586,2004,2,2,0,30.4,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-0.828321958928198,3502,12,2004,12
10243,8095,10265,"DT014","Caribbean","Dry Tortugas- Florida","United States",-82.92027,24.62063,2004,8,8,0,20.6,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.34920729245755,3502,12,2004,12
10244,8093,10266,"DT012","Caribbean","Dry Tortugas- Florida","United States",-82.91411,24.634,2004,7,7,0,17.4,"Florida Keys",0,"","AGRRA",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-1.55753947430645,3502,12,2004,12
10245,10111,10267,"White Shoal1","Caribbean","Dry Tortugas","United States",-82.91,24.63,1999,8,8,0,10.07,"Florida Keys",0,"","Florida CRMP",24,"Greater Carib",160,NA,"Dry Tortugas","Florida Keys National Marine Sanctuary","National Marine Sanctuary","II","I_II",61706,"Y","Y","Y",-82.871613,24.649029,1992,1992,263321019,59634,323,3502,0,"Y",3502,3502,0,-2.18947088319595,3502,7,1999,7
